ID,mu,E_L,E_H,gap,method,qm9_id,smiles_init,smiles_final
1446,1.05555,2.0095,-6.5366,8.5461,JANUS-DFT-9.3,118125.0,CCOC(C)C1CC1C,CCO[C@H](C)[C@@H]1C[C@H]1C
1447,0.934,1.0022,-6.3472,7.3494,JANUS-DFT-9.3,,CCCOOCC,CCCOOCC
1448,2.93704,-0.395,-7.151,6.756,JANUS-DFT-9.3,,CCC(C)CCC1OO1,CC[C@@H](C)CCC1OO1
1449,1.88815,1.8196,-5.6953,7.5149,JANUS-DFT-9.3,,C1CCOC2CC(CC1)N2,C1CCO[C@H]2C[C@@H](CC1)N2
1450,0.11055,2.1176,-7.1034,9.221,JANUS-DFT-9.3,414.0,CCC1(C)CC1,CCC1(C)CC1
1451,2.21869,1.9039,-6.6981,8.602,JANUS-DFT-9.3,567.0,COC1COC1,COC1COC1
1452,1.41589,1.9309,-6.867,8.7979,JANUS-DFT-9.3,1333.0,CC1(C)CC1CO,CC1(C)C[C@@H]1CO
1453,0.12445,2.1777,-7.2694,9.4471,JANUS-DFT-9.3,11565.0,CCC(C)CC1CC1,CC[C@H](C)CC1CC1
1454,0.94008,2.332,-6.7495,9.0815,JANUS-DFT-9.3,592.0,COCC1CC1,COCC1CC1
1455,1.47695,1.7818,-6.9904,8.7722,JANUS-DFT-9.3,1693.0,CCC(O)C(C)C,CC[C@H](O)C(C)C
1456,3.47509,0.8571,-6.7287,7.5858,JANUS-DFT-9.3,1248.0,CC(C)CNC=O,CC(C)CNC=O
1457,2.56032,-0.2804,-6.3403,6.0599,JANUS-DFT-9.3,,CC(=O)C(C)CC(C)O,CC(=O)[C@H](C)C[C@@H](C)O
1458,1.51622,2.1522,-6.8884,9.0406,JANUS-DFT-9.3,,CCCCOCOC,CCCCOCOC
1459,2.12357,0.2939,-7.5304,7.8243,JANUS-DFT-9.3,1249.0,CC(C)COC=O,CC(C)COC=O
1460,1.4463,0.0599,-7.8177,7.8776,JANUS-DFT-9.3,,O=CO,O=CO
1461,1.22067,1.9994,-6.6471,8.6465,JANUS-DFT-9.3,1299.0,COCCC(C)C,COCCC(C)C
1462,0.00596,1.9729,-8.0254,9.9983,JANUS-DFT-9.3,3269.0,C1CCCCCC1,C1CCCCCC1
1463,2.85023,-0.5921,-6.4684,5.8763,JANUS-DFT-9.3,8264.0,CC#CC1CC(=O)C1,CC#CC1CC(=O)C1
1464,0.10436,2.2455,-7.2726,9.5181,JANUS-DFT-9.3,3067.0,CCCCC1CC1,CCCCC1CC1
1465,3.90375,0.8966,-6.4047,7.3013,JANUS-DFT-9.3,3425.0,O=C1NCC2CC12,O=C1NC[C@@H]2C[C@H]12
1466,2.84851,1.6431,-6.3708,8.0139,JANUS-DFT-9.3,,COC12C(O)C1N1CC12,CO[C@@]12[C@H](O)[C@@H]1N1C[C@H]12
1467,3.34237,-0.2338,-6.0362,5.8024,JANUS-DFT-9.3,75084.0,CC1=CCC(=O)C2CC12,CC1=CCC(=O)[C@H]2C[C@@H]12
1468,5.78935,0.5032,-7.0509,7.5541,JANUS-DFT-9.3,,CC1(CC2CO2)COC(=O)C1,C[C@@]1(C[C@H]2CO2)COC(=O)C1
1469,1.55645,1.8777,-6.3667,8.244399999999999,JANUS-DFT-9.3,,CC(C)(N)COC1CO1,CC(C)(N)CO[C@H]1CO1
1470,1.74863,2.0915,-7.0859,9.1774,JANUS-DFT-9.3,635.0,CC(C)C1CO1,CC(C)[C@@H]1CO1
1471,5.12152,-0.3038,-7.4956,7.1918,JANUS-DFT-9.3,,N#CC1CC(C2CC2)C(=O)O1,N#C[C@H]1C[C@H](C2CC2)C(=O)O1
1472,1.62267,2.1049,-6.7362,8.8411,JANUS-DFT-9.3,123262.0,COCCCCCCO,COCCCCCCO
1473,1.5324,2.0911,-6.4731,8.5642,JANUS-DFT-9.3,1975.0,CCC1CC(C)O1,CC[C@H]1C[C@H](C)O1
1474,0.0,1.3763,-7.6591,9.0354,JANUS-DFT-9.3,4.0,C#C,C#C
1475,0.81558,0.5415,-6.0622,6.6037,JANUS-DFT-9.3,108930.0,OCC1=CC2(O)CC2C1,OCC1=C[C@]2(O)C[C@@H]2C1
1476,4.85843,1.0859,-7.5892,8.6751,JANUS-DFT-9.3,,CC(C)(COC#N)COC1CO1,CC(C)(COC#N)CO[C@H]1CO1
1477,0.09241,2.2602,-7.1226,9.3828,JANUS-DFT-9.3,2364.0,CC(C)C1CC1C,CC(C)[C@@H]1C[C@H]1C
1478,1.72964,1.9572,-6.4314,8.3886,JANUS-DFT-9.3,2176.0,CC1COCC1C,C[C@H]1COC[C@@H]1C
1479,4.40676,-0.8715,-5.5152,4.6437,JANUS-DFT-9.3,,CC(CC1CO1)=C(N)C(O)C=O,C/C(C[C@H]1CO1)=C(/N)[C@@H](O)C=O
1480,0.14011,2.2539,-7.0758,9.3297,JANUS-DFT-9.3,1749.0,CCCC1(C)CC1,CCCC1(C)CC1
1481,1.46848,2.2903,-6.6722,8.9625,JANUS-DFT-9.3,101.0,CC1CC1O,C[C@@H]1C[C@H]1O
1482,1.83945,-0.8841,-8.3003,7.4162,JANUS-DFT-9.3,,OF,OF
1483,1.6901,2.2419,-6.5108,8.752699999999999,JANUS-DFT-9.3,96.0,CC1CCO1,C[C@H]1CCO1
1484,2.51649,1.6398,-6.9706,8.6104,JANUS-DFT-9.3,639.0,CC(O)C1CO1,C[C@H](O)[C@H]1CO1
1485,2.94883,1.9473,-6.8651,8.8124,JANUS-DFT-9.3,,CCCCOC1CO1,CCCCO[C@@H]1CO1
1486,1.99345,-1.2029,-7.2521,6.049200000000001,JANUS-DFT-9.3,33011.0,CCOc1ncncn1,CCOc1ncncn1
1487,0.68879,-0.2551,-5.6997,5.4446,JANUS-DFT-9.3,,C=C1C=CCC1C,C=C1C=CC[C@H]1C
1488,1.35815,1.6586,-7.0823,8.7409,JANUS-DFT-9.3,229.0,CCC(C)(C)O,CCC(C)(C)O
1489,1.83853,2.1096,-6.8829,8.9925,JANUS-DFT-9.3,,CCCCOCO,CCCCOCO
1490,2.34674,1.8144,-6.6363,8.450700000000001,JANUS-DFT-9.3,2295.0,CCOC1COC1,CCOC1COC1
1491,1.86261,2.2775,-7.0188,9.2963,JANUS-DFT-9.3,702.0,C1CC1C1CO1,C1CC1[C@H]1CO1
1492,0.23724,2.479,-6.7968,9.2758,JANUS-DFT-9.3,,C1CC2CC12,C1C[C@H]2C[C@@H]12
1493,1.91119,2.1228,-7.0466,9.1694,JANUS-DFT-9.3,15182.0,CCCCCC1CO1,CCCCC[C@H]1CO1
1494,3.74156,0.8127,-6.6534,7.466100000000001,JANUS-DFT-9.3,,CC(C)(COC1CO1)NC=O,CC(C)(CO[C@@H]1CO1)NC=O
1495,2.02606,1.7726,-7.1046,8.8772,JANUS-DFT-9.3,,CC(O)O,CC(O)O
1496,1.95097,-0.7806,-6.8654,6.0848,JANUS-DFT-9.3,62108.0,CC(CCC=O)C1CO1,C[C@H](CCC=O)[C@H]1CO1
1497,2.95932,-0.8967,-7.2335,6.3368,JANUS-DFT-9.3,,O=CC(O)CC1CO1,O=C[C@H](O)C[C@@H]1CO1
1498,4.5127,0.9649,-6.8551,7.82,JANUS-DFT-9.3,,COCC(C)CCCC#N,COC[C@H](C)CCCC#N
1499,1.87743,-0.0156,-6.344,6.3284,JANUS-DFT-9.3,,C#CC(O)C(=C)N1OC1C1CC1,C#C[C@H](O)C(=C)N1O[C@H]1C1CC1
1500,2.03455,0.0776,-6.5221,6.5997,JANUS-DFT-9.3,,C(=C1CC1)C1CO1,C(=C1CC1)[C@H]1CO1
1501,1.00332,2.2383,-6.6896,8.927900000000001,JANUS-DFT-9.3,546.0,CCCOCC,CCCOCC
1502,1.53527,2.1,-6.9565,9.0565,JANUS-DFT-9.3,,COCOCC(C)(C)C,COCOCC(C)(C)C
1503,0.03638,1.9995,-8.3542,10.3537,JANUS-DFT-9.3,133.0,CCCCC,CCCCC
1504,2.71488,2.1283,-7.4526,9.5809,JANUS-DFT-9.3,,FCC1CO1,FC[C@@H]1CO1
1505,5.01811,0.9425,-7.4737,8.4162,JANUS-DFT-9.3,15117.0,N#CCCCC1CO1,N#CCCC[C@H]1CO1
1506,4.91586,1.0563,-7.3257,8.382,JANUS-DFT-9.3,,CC(C)(C#N)COC1CO1,CC(C)(C#N)CO[C@@H]1CO1
1507,2.87228,-0.7165,-6.9255,6.2090000000000005,JANUS-DFT-9.3,6716.0,CC(C)COCC=O,CC(C)COCC=O
1508,1.14452,-0.967,-7.0137,6.0467,JANUS-DFT-9.3,51942.0,O=CCC#CCOC=O,O=CCC#CCOC=O
1509,1.36442,1.9035,-6.4854,8.3889,JANUS-DFT-9.3,92646.0,CC1CC2CCOCC12,C[C@@H]1C[C@@H]2CCOC[C@@H]21
1510,4.27045,0.7814,-7.4507,8.2321,JANUS-DFT-9.3,103091.0,CC1C(C#N)C1(C)CO,C[C@H]1[C@H](C#N)[C@]1(C)CO
1511,2.26286,2.0854,-6.7457,8.8311,JANUS-DFT-9.3,15835.0,CCOC(C)C1CO1,CCO[C@@H](C)[C@@H]1CO1
1512,1.29142,2.0168,-6.5984,8.6152,JANUS-DFT-9.3,3100.0,CCC1C(C)C1O,CC[C@H]1[C@H](C)[C@@H]1O
1513,1.4924,2.253,-6.9362,9.1892,JANUS-DFT-9.3,,COCOCC(C)C,COCOCC(C)C
1514,3.48947,0.8837,-6.4562,7.3399,JANUS-DFT-9.3,6292.0,CC(C)CN(C)C=O,CC(C)CN(C)C=O
1515,1.27673,2.1197,-6.7136,8.8333,JANUS-DFT-9.3,123254.0,CCCCOCCOC,CCCCOCCOC
1516,1.83602,0.9663,-5.8036,6.769900000000001,JANUS-DFT-9.3,,COC1OC=CC1C,CO[C@H]1OC=C[C@@H]1C
1517,0.94517,2.2587,-6.5408,8.7995,JANUS-DFT-9.3,3070.0,CCCOC1CC1,CCCOC1CC1
1518,2.27052,-0.1623,-5.3144,5.1521,JANUS-DFT-9.3,,C=CC(C)=COCON,C=C/C(C)=C\OCON
1519,1.99947,1.3784,-6.6986,8.077,JANUS-DFT-9.3,116957.0,CCCC#CCC1CO1,CCCC#CC[C@H]1CO1
1520,1.7196,2.3655,-6.2999,8.6654,JANUS-DFT-9.3,,C1OC2CC12,C1O[C@H]2C[C@@H]12
1521,1.57528,1.9195,-6.9565,8.876,JANUS-DFT-9.3,15187.0,CCCOCC1CO1,CCCOC[C@@H]1CO1
1522,0.5494,2.1521,-6.3651,8.517199999999999,JANUS-DFT-9.3,,CCCNO,CCCNO
1523,1.70756,1.0168,-7.0005,8.017299999999999,JANUS-DFT-9.3,,CCOO,CCOO
1524,2.0768,-0.5772,-6.6031,6.0259,JANUS-DFT-9.3,,O=CCC1CC1OCO,O=CC[C@@H]1C[C@@H]1OCO
1525,2.87512,1.6697,-7.1028,8.7725,JANUS-DFT-9.3,3010.0,CC(CO)C1CO1,C[C@@H](CO)[C@H]1CO1
1526,1.0192,-0.5002,-6.8573,6.357100000000001,JANUS-DFT-9.3,,CC(CCC=O)CC1CO1,C[C@H](CCC=O)C[C@@H]1CO1
1527,1.43889,1.7018,-7.0941,8.7959,JANUS-DFT-9.3,226.0,CC(C)(C)CO,CC(C)(C)CO
1528,4.80235,0.6335,-7.7866,8.4201,JANUS-DFT-9.3,59940.0,CC(C)CC(C)(O)C#N,CC(C)C[C@@](C)(O)C#N
1529,2.05628,1.987,-6.0124,7.9994,JANUS-DFT-9.3,,C1CCOC2CC2COC1,C1CCO[C@@H]2C[C@@H]2COC1
1530,2.48572,1.9114,-6.9063,8.8177,JANUS-DFT-9.3,137.0,COCCO,COCCO
1531,2.77605,1.6389,-7.06,8.6989,JANUS-DFT-9.3,82.0,CC(O)CO,C[C@H](O)CO
1532,1.68674,2.0105,-6.4411,8.4516,JANUS-DFT-9.3,468.0,CC1CCOC1,C[C@H]1CCOC1
1533,1.7751,2.3595,-6.9906,9.3501,JANUS-DFT-9.3,3593.0,CC1CC1C1CO1,C[C@@H]1C[C@H]1[C@H]1CO1
1534,1.87384,2.2555,-6.8326,9.0881,JANUS-DFT-9.3,3598.0,CC1OC1C1CC1,C[C@H]1O[C@H]1C1CC1
1535,1.91429,2.0088,-7.0734,9.0822,JANUS-DFT-9.3,123155.0,CCCCCCC1CO1,CCCCCC[C@H]1CO1
1536,1.39343,1.046,-6.6778,7.723800000000001,JANUS-DFT-9.3,,COOC,COOC
1537,0.44428,2.3005,-6.286,8.5865,JANUS-DFT-9.3,,CCONC,CCONC
1538,1.83344,1.5677,-6.2749,7.8426,JANUS-DFT-9.3,,CCC1OCC1(C)N,CC[C@@H]1OC[C@@]1(C)N
1539,1.77621,2.1246,-6.7354,8.86,JANUS-DFT-9.3,,C1CC12CO2,C1CC12CO2
1540,2.18507,-1.9945,-6.9657,4.9712,JANUS-DFT-9.3,,C=NC=NC(=N)OCC,[H]/N=C(/N=C/N=C)OCC
1541,0.09219,2.0683,-8.5559,10.624199999999998,JANUS-DFT-9.3,21.0,CC(C)C,CC(C)C
1542,1.8289,2.5905,-7.116,9.7065,JANUS-DFT-9.3,44.0,CC1CO1,C[C@H]1CO1
1543,0.06686,2.2607,-7.0998,9.3605,JANUS-DFT-9.3,13713.0,CCCCC1CC1C,CCCC[C@H]1C[C@@H]1C
1544,1.86367,1.8071,-7.0884,8.8955,JANUS-DFT-9.3,11617.0,CC(C)CCC1CO1,CC(C)CC[C@@H]1CO1
1545,2.02217,-0.8936,-4.9805,4.0869,JANUS-DFT-9.3,,CC(C)C1C2CC21,CC(C)C1[CH+]C[CH-]1
1546,2.50506,0.609,-6.6149,7.223899999999999,JANUS-DFT-9.3,,C=C(C)COC(C)C1CO1,C=C(C)CO[C@H](C)[C@H]1CO1
1547,1.01424,2.0254,-6.2389,8.2643,JANUS-DFT-9.3,,CC(C)CC(C)N,CC(C)C[C@@H](C)N
1548,1.00041,2.3684,-6.5539,8.9223,JANUS-DFT-9.3,591.0,CCOC1CC1,CCOC1CC1
1549,1.63928,2.0709,-7.0585,9.1294,JANUS-DFT-9.3,10763.0,CCC(C)(C)C1CO1,CCC(C)(C)[C@@H]1CO1
1550,1.96191,1.8214,-7.0674,8.8888,JANUS-DFT-9.3,,COC(C)O,CO[C@H](C)O
1551,1.85147,2.2402,-7.0238,9.264,JANUS-DFT-9.3,87.0,CC1(C)CO1,CC1(C)CO1
1552,1.64537,2.1028,-6.6733,8.7761,JANUS-DFT-9.3,14795.0,CCCOCCOC,CCCOCCOC
1553,1.42211,1.9298,-7.1196,9.0494,JANUS-DFT-9.3,544.0,CCCCCO,CCCCCO
1554,2.07195,1.7244,-7.1505,8.8749,JANUS-DFT-9.3,,CCCCCOCO,CCCCCOCO
1555,1.71669,2.3697,-6.9781,9.3478,JANUS-DFT-9.3,2337.0,CCCC1OC1C,CCC[C@@H]1O[C@H]1C
1556,0.35946,1.9966,-6.7859,8.782499999999999,JANUS-DFT-9.3,1298.0,CCOCC(C)O,CCOC[C@H](C)O
1557,3.12223,1.6569,-6.8183,8.4752,JANUS-DFT-9.3,113069.0,CC1C(CO)CC1CO,CC1[C@@H](CO)C[C@@H]1CO
1558,2.16392,-1.1394,-5.5782,4.4388,JANUS-DFT-9.3,,CC(CC1CO1)N1CC=NC=N1,C[C@H](C[C@H]1CO1)N1CC=NC=N1
1559,2.14585,0.3665,-7.4151,7.7816,JANUS-DFT-9.3,15794.0,CC(OC=O)C1CC1,C[C@H](OC=O)C1CC1
1560,0.82789,1.5571,-6.9419,8.499,JANUS-DFT-9.3,,C#CCCCC(C)C,C#CCCCC(C)C
1561,1.28599,2.2657,-6.7903,9.056,JANUS-DFT-9.3,618.0,CCC1CC1O,CC[C@@H]1C[C@H]1O
1562,0.31504,0.7227,-6.7477,7.4704,JANUS-DFT-9.3,,C=CCCCC(C)C,C=CCCCC(C)C
1563,1.7927,0.4199,-6.8033,7.2232,JANUS-DFT-9.3,,CC(C)(C)N=COC1CO1,CC(C)(C)/N=C/O[C@H]1CO1
1564,1.76001,2.0171,-6.8703,8.8874,JANUS-DFT-9.3,6174.0,CC(C)C1OC1(C)C,CC(C)[C@H]1OC1(C)C
1565,1.86317,1.908,-6.7468,8.6548,JANUS-DFT-9.3,,CC(C)(C)CONC1CO1,CC(C)(C)CON[C@H]1CO1
1566,1.64352,1.7556,-6.0238,7.7794,JANUS-DFT-9.3,,C1CCC2CC(N2)OC1,C1CC[C@@H]2C[C@@H](N2)OC1
1567,1.46614,-2.3039,-6.6303,4.3264,JANUS-DFT-9.3,,NCC1C#CC=C1C=O,NC[C@H]1C#CC=C1C=O
1568,1.71266,1.8501,-7.0513,8.9014,JANUS-DFT-9.3,57538.0,CC(C)(C)CCC1CO1,CC(C)(C)CC[C@H]1CO1
1569,1.16648,0.769,-5.8842,6.6532,JANUS-DFT-9.3,,CC(C)C1C=CO1,CC(C)[C@H]1C=CO1
1570,4.65892,-0.6078,-6.6678,6.06,JANUS-DFT-9.3,,CC(C)(CC=O)COC1CO1,CC(C)(CC=O)CO[C@@H]1CO1
1571,2.22637,2.0001,-6.0315,8.031600000000001,JANUS-DFT-9.3,,C1C2OC12,C1[C@@H]2O[C@H]12
1572,2.00769,2.4376,-7.9699,10.4075,JANUS-DFT-9.3,,FC1CO1,F[C@@H]1CO1
1573,1.17485,-0.6787,-6.5954,5.9167,JANUS-DFT-9.3,61550.0,CC(=O)C(O)CC1CO1,CC(=O)[C@@H](O)C[C@@H]1CO1
1574,2.80585,-0.4751,-6.7054,6.2303,JANUS-DFT-9.3,,CC(C)(C=O)COC1CO1,CC(C)(C=O)CO[C@@H]1CO1
1575,1.3909,1.8766,-7.1032,8.979800000000001,JANUS-DFT-9.3,1295.0,CCCCC(C)O,CCCC[C@H](C)O
1576,5.84404,1.0918,-7.3912,8.483,JANUS-DFT-9.3,36797.0,N#CCCCCC1CO1,N#CCCCC[C@@H]1CO1
1577,1.57645,1.6922,-7.0482,8.7404,JANUS-DFT-9.3,6415.0,CCC(C)CC(C)O,CC[C@@H](C)C[C@@H](C)O
1578,2.31555,0.3651,-6.3775,6.7426,JANUS-DFT-9.3,99154.0,COC(=O)CN1CC1C,COC(=O)CN1C[C@H]1C
1579,0.07015,2.0173,-6.7416,8.7589,JANUS-DFT-9.3,1359.0,CC1C(C)C1(C)C,C[C@@H]1[C@H](C)C1(C)C
1580,2.52412,0.3536,-6.9987,7.3523,JANUS-DFT-9.3,,CC(=O)OCCCC1CO1,CC(=O)OCCC[C@H]1CO1
1581,3.15327,-0.3527,-6.8079,6.4552,JANUS-DFT-9.3,,CC#CC(=N)OCCC1CO1,[H]/N=C(/C#CC)OCC[C@H]1CO1
1582,3.53244,0.7549,-6.8224,7.5773,JANUS-DFT-9.3,,CC(CNC=O)CC1CO1,C[C@H](CNC=O)C[C@H]1CO1
1583,2.14963,1.9952,-7.0204,9.0156,JANUS-DFT-9.3,278.0,COCC(C)O,COC[C@@H](C)O
1584,1.77542,2.4981,-6.9741,9.4722,JANUS-DFT-9.3,620.0,CCC1OC1C,CC[C@H]1O[C@@H]1C
1585,4.2328,0.6113,-7.6405,8.2518,JANUS-DFT-9.3,15921.0,N#CC12CCC1CC2,N#C[C@]12CC[C@H]1CC2
1586,2.51135,-0.6723,-6.7232,6.0509,JANUS-DFT-9.3,68.0,CC(C)C=O,CC(C)C=O
1587,2.7072,0.1276,-7.0869,7.2145,JANUS-DFT-9.3,,CC(C)(CC1CO1)OC=O,CC(C)(C[C@H]1CO1)OC=O
1588,0.85903,2.1727,-5.8279,8.000599999999999,JANUS-DFT-9.3,,CNC,CNC
1589,1.17759,-0.6054,-6.1316,5.526199999999999,JANUS-DFT-9.3,,O=CCC1C2CN1C2C1CC1,O=CC[C@H]1[C@H]2CN1[C@H]2C1CC1
1590,3.35297,-0.5021,-6.8969,6.3948,JANUS-DFT-9.3,,OC12CC1n1ncnc12,O[C@]12C[C@H]1n1ncnc12
1591,1.748,1.9283,-6.8305,8.758799999999999,JANUS-DFT-9.3,122956.0,CCC(O)CCCOC,CC[C@H](O)CCCOC
1592,6.22215,-0.2157,-5.8867,5.671,JANUS-DFT-9.3,,N=c1nc(O)nc(N)[nH]1,[H]/N=c1/nc(O)nc(N)[nH]1
1593,2.52085,0.3364,-5.9682,6.304600000000001,JANUS-DFT-9.3,,O=CNC12C3C4C1N4C32,O=CN[C@@]12[C@H]3[C@H]4[C@@H]1N4[C@H]32
1594,2.6455,2.2271,-6.8203,9.0474,JANUS-DFT-9.3,,NC1OC1C1CC1,N[C@@H]1O[C@H]1C1CC1
1595,1.73253,1.0667,-6.9414,8.008099999999999,JANUS-DFT-9.3,,CCCCCOO,CCCCCOO
1596,1.84747,2.3027,-6.7761,9.0788,JANUS-DFT-9.3,689.0,CC1CC2OC12,C[C@H]1C[C@H]2O[C@@H]12
1597,1.50538,1.9881,-7.1581,9.1462,JANUS-DFT-9.3,14.0,CCO,CCO
1598,2.7659,1.829,-6.3234,8.1524,JANUS-DFT-9.3,,CC(N)CCC1CO1,C[C@H](N)CC[C@H]1CO1
1599,1.98837,-0.8877,-6.9353,6.0476,JANUS-DFT-9.3,581.0,O=CCC1CO1,O=CC[C@@H]1CO1
1600,1.37445,1.98,-6.7744,8.7544,JANUS-DFT-9.3,88.0,CC1(O)CC1,CC1(O)CC1
1601,2.2419,1.715,-6.2124,7.9274,JANUS-DFT-9.3,,CN(C)O,CN(C)O
1602,2.7218,2.193,-6.8136,9.0066,JANUS-DFT-9.3,,COC1OC1C,CO[C@@H]1O[C@@H]1C
1603,1.39699,1.8773,-7.1047,8.982,JANUS-DFT-9.3,275.0,CCCC(C)O,CCC[C@H](C)O
1604,1.76703,0.8596,-7.4283,8.2879,JANUS-DFT-9.3,,OO,OO
1605,2.90752,-0.4364,-6.5407,6.1043,JANUS-DFT-9.3,,C=CCC(C)CC=O,C=CC[C@H](C)CC=O
1606,3.47838,0.3975,-8.0527,8.4502,JANUS-DFT-9.3,6278.0,CC(C)CC(O)C#N,CC(C)C[C@@H](O)C#N
1607,4.22915,0.0608,-5.7736,5.8344000000000005,JANUS-DFT-9.3,,C=NC(N)C#CNCON,C=N[C@H](N)C#CNCON
1608,0.31399,0.6911,-6.7582,7.449300000000001,JANUS-DFT-9.3,,C=CCC(C)C,C=CCC(C)C
1609,0.08702,2.4037,-7.3627,9.7664,JANUS-DFT-9.3,149.0,CCC1CC1,CCC1CC1
1610,3.25058,1.4853,-6.6245,8.1098,JANUS-DFT-9.3,1133.0,CC(O)CC(C)O,C[C@H](O)C[C@@H](C)O
1611,1.01664,2.1539,-6.6769,8.8308,JANUS-DFT-9.3,101845.0,COC(C)CCC1CC1,CO[C@H](C)CCC1CC1
1612,1.97268,0.1804,-6.4692,6.6496,JANUS-DFT-9.3,,CC=CC1CO1,C/C=C/[C@H]1CO1
1613,2.00307,2.0505,-6.7099,8.7604,JANUS-DFT-9.3,2727.0,CCOCCOC,CCOCCOC
1614,4.15623,0.0269,-6.1678,6.1947,JANUS-DFT-9.3,,O=C1CCCC2(O)CC12,O=C1CCC[C@@]2(O)C[C@H]12
1615,4.24028,1.0439,-8.4594,9.5033,JANUS-DFT-9.3,1240.0,CC(C)CCC#N,CC(C)CCC#N
1616,1.37907,1.0738,-6.6032,7.677,JANUS-DFT-9.3,,CCOOC,CCOOC
1617,1.06084,0.8885,-5.4778,6.3663,JANUS-DFT-9.3,,CC1CCC1=C(O)CC1CO1,C[C@@H]1CC/C1=C(/O)C[C@@H]1CO1
1618,1.08065,2.4238,-6.5897,9.0135,JANUS-DFT-9.3,152.0,COC1CC1,COC1CC1
1619,1.19584,2.1484,-6.6696,8.818,JANUS-DFT-9.3,545.0,CCCCOC,CCCCOC
1620,0.14646,1.9604,-8.0923,10.0527,JANUS-DFT-9.3,1889.0,CC1CCC(C)C1,C[C@@H]1CC[C@H](C)C1
1621,2.5597,0.4955,-6.3998,6.8953,JANUS-DFT-9.3,,C=C1NC1CNC=O,C=C1N[C@H]1CNC=O
1622,1.54607,1.9126,-6.9084,8.821,JANUS-DFT-9.3,10514.0,CCC1(CCO)CC1,CCC1(CCO)CC1
1623,1.26496,2.0799,-6.7366,8.8165,JANUS-DFT-9.3,15836.0,COCC(C)C1CC1,COC[C@@H](C)C1CC1
1624,3.56496,-0.1937,-6.8017,6.6080000000000005,JANUS-DFT-9.3,,CC1OCC12CN2C=O,C[C@H]1OC[C@]12CN2C=O
1625,1.48409,0.3472,-6.9235,7.2707,JANUS-DFT-9.3,,C=C(CC)C1CO1,C=C(CC)[C@H]1CO1
1626,2.37452,1.7133,-7.0346,8.7479,JANUS-DFT-9.3,42.0,OCCO,OCCO
1627,2.04226,-0.0278,-6.3255,6.2977,JANUS-DFT-9.3,,CCC=NCONC,CC/C=N\CONC
1628,2.49261,-1.6972,-6.7847,5.0875,JANUS-DFT-9.3,,CCC=NC=NC=NCC1CO1,CC/C=N/C=N/C=N/C[C@@H]1CO1
1629,0.71197,1.8865,-5.789,7.675499999999999,JANUS-DFT-9.3,,CC(C)CN(C)O,CC(C)CN(C)O
1630,0.97173,0.6646,-6.026,6.6906,JANUS-DFT-9.3,,COCC12C=CCC1C2,COC[C@@]12C=CC[C@@H]1C2
1631,1.81112,2.1929,-6.9574,9.1503,JANUS-DFT-9.3,,COCO,COCO
1632,0.44889,0.4713,-6.8082,7.2795,JANUS-DFT-9.3,,C=C1CC1C,C=C1C[C@@H]1C
1633,2.26686,-0.7016,-5.6362,4.9346,JANUS-DFT-9.3,,CN1CC2=COOC21,CN1CC2=COO[C@@H]21
1634,2.44669,-0.5469,-5.6084,5.0615,JANUS-DFT-9.3,,CC1C2=CC3OC23C1C1CC1,C[C@@H]1C2=C[C@@H]3O[C@]23[C@H]1C1CC1
1635,1.64047,2.055,-6.4431,8.4981,JANUS-DFT-9.3,160.0,C1CCOC1,C1CCOC1
1636,0.86782,2.0867,-6.2695,8.3562,JANUS-DFT-9.3,,CC12COCC3CN1C32,C[C@]12COC[C@@H]3CN1[C@@H]32
1637,5.68856,-0.7066,-5.2739,4.5673,JANUS-DFT-9.3,,C#CNN=CC(O)=C1NC1CNC=O,C#CN/N=C\C(O)=C1/N[C@@H]1CNC=O
1638,1.57111,2.0354,-6.4105,8.4459,JANUS-DFT-9.3,1892.0,CC1COC(C)C1,C[C@@H]1CO[C@H](C)C1
1639,0.91756,2.0635,-6.3671,8.4306,JANUS-DFT-9.3,,CCN(O)OC,CCN(O)OC
1640,3.05,-0.4543,-4.8535,4.3992,JANUS-DFT-9.3,,COCC12CC=C1C2,COC[C-]1C[C][CH+]C1
1641,5.05739,0.4655,-6.4479,6.913399999999999,JANUS-DFT-9.3,,CC(C)C1COC(=O)CN1,CC(C)[C@@H]1COC(=O)CN1
1642,0.00026,2.7974,-10.4752,13.2726,JANUS-DFT-9.3,1.0,C,C
1643,1.52312,2.2737,-6.3142,8.5879,JANUS-DFT-9.3,,C1CC2CC2O1,C1C[C@H]2C[C@H]2O1
1644,2.49764,-1.3621,-6.678,5.3159,JANUS-DFT-9.3,,C#CC(=NO)C(C)C=O,C#C/C(=N\O)[C@@H](C)C=O
1645,0.00073,1.8919,-6.5057,8.3976,JANUS-DFT-9.3,29.0,CC#CC,CC#CC
1646,1.61422,2.2533,-6.9606,9.2139,JANUS-DFT-9.3,,COCOC,COCOC
1647,0.10574,0.7042,-6.5631,7.2673,JANUS-DFT-9.3,,CC1C=CC1,C[C@@H]1C=CC1
1648,0.98784,1.9826,-6.8145,8.7971,JANUS-DFT-9.3,1097.0,COCC(C)(C)C,COCC(C)(C)C
1649,0.29641,0.7221,-6.7807,7.502800000000001,JANUS-DFT-9.3,,C=CC(C)C,C=CC(C)C
1650,1.70521,2.1144,-6.0527,8.1671,JANUS-DFT-9.3,,CNCOC,CNCOC
